,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
10601,6.0,61.0,0.0,0.0,21.0,585.3916667000001,0.0,0.007692308,0.0,0.0,Dec,2,2,4,1,New_Visitor,False,1
1924,0.0,0.0,0.0,0.0,13.0,412.0,0.0,0.028205128,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,0
11126,0.0,0.0,0.0,0.0,15.0,290.1,0.0,0.026666667,0.0,0.0,Dec,2,5,6,3,Returning_Visitor,False,0
1075,0.0,0.0,1.0,36.33333333,38.0,1663.683333,0.005405405,0.022972972999999997,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,0
1115,0.0,0.0,3.0,300.0,13.0,509.12142860000006,0.006666666999999999,0.0022222220000000003,40.7932,0.0,Mar,3,2,7,2,Returning_Visitor,True,1
3936,2.0,180.0,3.0,258.0,61.0,5233.590475999999,0.009090909,0.035239899,0.0,0.0,May,2,2,4,4,Returning_Visitor,False,0
3533,3.0,25.57142857,1.0,0.0,15.0,2026.4761899999999,0.011764706000000002,0.07254902,0.0,0.0,May,4,1,1,1,Returning_Visitor,False,0
6870,14.0,295.2,3.0,56.9,80.0,1242.063095,0.004545455,0.020707071,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,False,0
460,7.0,319.5,0.0,0.0,11.0,416.5,0.0,0.007142857,0.0,0.0,Mar,3,2,1,9,New_Visitor,True,0
3032,3.0,149.0,0.0,0.0,25.0,1294.183333,0.014814815,0.02962963,0.0,0.0,May,3,2,1,13,Returning_Visitor,False,0
4207,6.0,162.5,0.0,0.0,39.0,1634.095238,0.0,0.011111111000000002,8.604391304,0.0,May,3,3,5,2,Returning_Visitor,False,0
10974,0.0,0.0,0.0,0.0,8.0,93.0,0.0,0.05,0.0,0.0,Dec,2,5,3,1,Returning_Visitor,False,0
1452,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,False,0
2149,0.0,0.0,0.0,0.0,20.0,497.0,0.015,0.045416667,0.0,0.0,May,3,2,1,1,Returning_Visitor,False,0
319,1.0,14.0,0.0,0.0,46.0,1380.166667,0.0,0.01037037,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,0
11729,7.0,304.5,3.0,56.5,69.0,2350.905769,0.012088888999999998,0.018292063,0.0,0.0,Dec,3,2,2,2,Returning_Visitor,False,0
1922,0.0,0.0,0.0,0.0,8.0,201.0,0.0,0.0625,0.0,0.0,Mar,2,4,2,1,Returning_Visitor,False,0
8565,0.0,0.0,0.0,0.0,9.0,195.25,0.022222222000000003,0.081481481,0.0,0.0,Nov,1,1,8,10,Returning_Visitor,False,0
10944,3.0,32.83333333,1.0,13.25,58.0,1470.629167,0.011111111000000002,0.015396825,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,True,0
9145,0.0,0.0,0.0,0.0,11.0,332.2916667,0.0,0.009090909,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,False,0
9950,0.0,0.0,0.0,0.0,6.0,93.0,0.066666667,0.083333333,0.0,0.0,Nov,4,2,3,13,Returning_Visitor,False,0
7753,0.0,0.0,0.0,0.0,9.0,154.8,0.018181818,0.03030303,20.74935126,0.0,Nov,1,1,4,2,Returning_Visitor,False,1
2129,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.1,0.0,0.8,May,2,5,4,1,Returning_Visitor,False,0
10603,0.0,0.0,0.0,0.0,4.0,121.5,0.0,0.05,0.0,0.0,Nov,1,1,4,8,Returning_Visitor,False,0
11342,6.0,137.91666669999998,0.0,0.0,92.0,3163.14329,0.001075269,0.0095145,32.22246226,0.0,Nov,2,2,1,1,Returning_Visitor,False,1
8042,0.0,0.0,0.0,0.0,5.0,147.5,0.0,0.04,0.0,0.0,Dec,2,2,2,8,Returning_Visitor,False,0
1052,0.0,0.0,0.0,0.0,9.0,181.33333330000002,0.02962963,0.055026455,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,0
9526,3.0,103.08333329999999,2.0,39.25,39.0,1406.95,0.01533101,0.039562226,5.606382766,0.0,Nov,3,2,5,2,Returning_Visitor,False,0
8464,0.0,0.0,0.0,0.0,4.0,396.25,0.0,0.083333333,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,0
4067,4.0,65.16666667,0.0,0.0,31.0,736.7833333,0.0,0.008823529,0.0,0.6,May,2,2,8,3,Returning_Visitor,False,0
1456,0.0,0.0,0.0,0.0,10.0,250.8,0.0,0.01,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,0
6743,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,June,3,2,1,4,Returning_Visitor,False,0
361,0.0,0.0,0.0,0.0,12.0,166.0,0.028571429,0.071428571,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,0
12163,2.0,43.72727273,0.0,0.0,59.0,3354.078463,0.012307692,0.026494505,9.005310781,0.0,Nov,2,2,3,1,Returning_Visitor,False,1
3145,0.0,0.0,0.0,0.0,8.0,118.0,0.0,0.0125,0.0,0.2,May,2,2,2,2,Returning_Visitor,False,0
5640,3.0,58.4,0.0,0.0,11.0,267.3,0.0,0.016666667,0.0,0.0,Nov,2,2,4,2,New_Visitor,True,0
6011,6.0,130.5,2.0,439.2,78.0,5526.080123,0.0,0.010699588000000001,0.838988251,0.0,Nov,2,2,9,1,Returning_Visitor,False,0
12101,1.0,21.25,1.0,0.0,23.0,1171.0714289999999,0.0074074069999999995,0.039506173,11.07703164,0.0,Dec,2,2,7,1,Returning_Visitor,False,0
8585,11.0,194.575,0.0,0.0,81.0,2126.077501,0.011728395,0.02129074,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,0
4653,0.0,0.0,0.0,0.0,25.0,612.5833332999999,0.008333333,0.0125,0.0,0.8,May,3,2,1,13,Returning_Visitor,False,0
7700,0.0,0.0,0.0,0.0,16.0,213.8,0.00625,0.06875,0.0,0.0,Aug,2,2,1,4,Returning_Visitor,False,1
540,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,0
7413,5.0,269.8,0.0,0.0,8.0,312.3333333,0.0,0.01,0.0,0.0,Nov,1,1,9,4,Returning_Visitor,False,0
10434,3.0,84.5,0.0,0.0,6.0,53.375,0.05,0.035,0.0,0.0,Nov,1,1,3,10,Returning_Visitor,True,0
6637,0.0,0.0,0.0,0.0,28.0,527.8333333,0.02962963,0.048148147999999995,0.0,0.0,Oct,2,2,2,13,Returning_Visitor,False,0
11117,0.0,0.0,0.0,0.0,7.0,248.0,0.057142857000000005,0.08095238099999999,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,0
754,1.0,5.0,0.0,0.0,13.0,271.0,0.0,0.003571429,0.0,0.0,Mar,1,1,2,2,New_Visitor,True,0
10419,3.0,1115.5,0.0,0.0,21.0,1469.666667,0.008695652,0.014492753999999998,0.0,0.0,Nov,1,1,1,8,Returning_Visitor,True,0
2003,0.0,0.0,0.0,0.0,8.0,100.0,0.0,0.025,0.0,0.0,Mar,1,1,7,1,Returning_Visitor,False,0
2542,5.0,243.0,3.0,106.0,22.0,1654.722222,0.028571429,0.028214286,31.178125,0.0,May,4,2,1,1,Returning_Visitor,False,0
6013,0.0,0.0,1.0,0.0,48.0,1062.812542,0.0,0.027253521,0.0,0.0,Sep,1,1,4,2,Returning_Visitor,False,0
5061,0.0,0.0,0.0,0.0,14.0,310.0,0.028571429,0.06428571400000001,0.0,0.2,May,2,4,1,3,Returning_Visitor,False,0
5464,3.0,89.6,0.0,0.0,57.0,1721.9066670000002,0.0,0.0059322030000000005,204.0079491,0.0,Nov,2,2,1,4,Returning_Visitor,True,1
4271,0.0,0.0,1.0,41.0,21.0,459.66666669999995,0.0,0.00952381,18.27428571,0.0,May,2,2,1,4,Returning_Visitor,False,1
100,3.0,18.33333333,0.0,0.0,38.0,2635.177778,0.0,0.008947368,0.0,0.4,Feb,2,4,1,2,Returning_Visitor,False,0
7049,1.0,7.0,0.0,0.0,26.0,2064.5,0.0,0.002,0.0,0.0,Oct,2,2,3,4,New_Visitor,True,0
601,6.0,99.60588235,0.0,0.0,83.0,2585.61835,0.0,0.00761877,6.871308983,0.0,Mar,2,2,2,2,Returning_Visitor,False,1
10985,5.0,339.0,4.0,188.0,5.0,376.0,0.0,0.019047619,0.0,0.0,Dec,2,2,9,8,New_Visitor,False,0
4779,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.1,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,0
7572,9.0,201.85,2.0,20.6,43.0,1458.9361900000001,0.0,0.00952381,0.0,0.0,Aug,3,2,3,1,New_Visitor,False,0
1044,0.0,0.0,0.0,0.0,6.0,75.0,0.0,0.016666667,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,0
9552,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,1,13,9,20,Returning_Visitor,False,0
1557,1.0,3.0,0.0,0.0,14.0,128.0,0.0,0.028571429,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,0
1487,7.0,81.25,0.0,0.0,37.0,1500.422543,0.014634146,0.015338753,39.03580426,0.0,Mar,2,4,1,2,Returning_Visitor,False,0
8653,0.0,0.0,0.0,0.0,12.0,749.75,0.0,0.016666667,0.0,0.0,Nov,8,2,1,10,Returning_Visitor,False,0
11326,0.0,0.0,0.0,0.0,2.0,26.5,0.0,0.05,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,0
6491,3.0,79.6,0.0,0.0,28.0,627.6542857000001,0.007142857,0.008214286,0.0,0.0,Sep,1,2,2,2,Returning_Visitor,False,0
2115,6.0,60.0,1.0,30.0,51.0,1403.841919,0.0036363640000000004,0.009090909,20.245369699999998,0.0,May,2,4,1,2,Returning_Visitor,False,0
8681,4.0,66.83333333,0.0,0.0,125.0,3075.978608,0.00962963,0.022299824,0.0,0.0,Nov,2,5,3,1,Returning_Visitor,False,1
618,8.0,201.16666669999998,3.0,41.0,18.0,914.1666667000002,0.0,0.0125,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,0
9755,13.0,311.83009350000003,4.0,201.5,166.0,6850.4993349999995,0.0,0.017541022,4.115853586,0.0,Dec,2,2,1,3,Returning_Visitor,False,0
8373,1.0,2.0,0.0,0.0,16.0,323.2333333,0.0,0.013333333000000001,0.0,0.0,Dec,3,2,8,8,Returning_Visitor,False,0
6338,0.0,0.0,0.0,0.0,80.0,1566.333333,0.005,0.027916667000000003,0.720181023,0.0,Sep,2,2,6,1,Returning_Visitor,False,1
3396,1.0,29.0,0.0,0.0,25.0,381.35714289999993,0.0,0.004166667,0.0,0.8,May,2,2,1,2,New_Visitor,False,0
1600,1.0,6.0,0.0,0.0,20.0,739.8333332999999,0.019047619,0.030952381,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,True,0
8459,1.0,29.0,0.0,0.0,41.0,803.5077381,0.0,0.008424908,0.0,0.0,Dec,1,2,1,8,Returning_Visitor,True,0
8634,2.0,26.66666667,0.0,0.0,79.0,2619.109709,0.016315048999999998,0.020747988000000002,0.0,0.0,Nov,1,1,3,10,Returning_Visitor,True,0
1615,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.066666667,0.0,0.0,Mar,4,1,8,6,Returning_Visitor,False,0
1752,0.0,0.0,0.0,0.0,44.0,1112.0,0.0,0.006818182,0.0,0.0,Mar,4,1,4,3,Returning_Visitor,True,0
6232,0.0,0.0,0.0,0.0,4.0,6.0,0.1,0.15,0.0,0.0,June,2,2,2,4,Returning_Visitor,False,0
6084,0.0,0.0,0.0,0.0,4.0,43.2,0.0,0.05,0.0,0.0,Jul,3,2,4,3,Returning_Visitor,False,0
2083,0.0,0.0,0.0,0.0,6.0,254.0,0.025,0.0875,0.0,0.0,Mar,1,1,6,10,Returning_Visitor,False,0
5425,6.0,200.22222219999998,2.0,126.0,146.0,7253.676493000001,0.006570513,0.020305773,5.942025641,0.4,May,2,2,3,1,Returning_Visitor,False,0
8854,0.0,0.0,0.0,0.0,22.0,903.1634615,0.009090909,0.015757576000000002,0.0,0.0,Nov,3,2,6,8,Returning_Visitor,True,0
7563,16.0,590.925,0.0,0.0,54.0,2214.2303030000003,0.009375,0.031076389,1.288569678,0.0,Oct,2,4,8,1,Returning_Visitor,False,0
11393,3.0,208.0,0.0,0.0,16.0,1037.819444,0.020833333,0.028125,0.0,0.0,Nov,1,1,1,8,Returning_Visitor,True,0
9210,9.0,509.83333330000005,2.0,23.0,27.0,1438.854167,0.020952381000000003,0.043333332999999995,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,False,0
675,2.0,25.0,0.0,0.0,20.0,667.9166667000001,0.0,0.00952381,18.584761899999997,0.0,Mar,4,1,1,3,Returning_Visitor,False,0
2545,0.0,0.0,0.0,0.0,13.0,153.58333330000002,0.0,0.020512821,0.0,0.0,May,2,2,4,13,Returning_Visitor,False,0
11901,0.0,0.0,3.0,494.0,164.0,3269.2569329999997,0.006586826,0.012909664,5.873000789,0.0,Dec,2,2,1,1,Returning_Visitor,False,0
11939,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,1,1,1,15,Returning_Visitor,False,0
3999,2.0,162.0,0.0,0.0,7.0,204.5,0.0,0.022222222000000003,0.0,0.0,May,1,1,8,2,New_Visitor,False,0
11706,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Dec,3,2,4,3,Returning_Visitor,False,0
175,3.0,87.0,0.0,0.0,10.0,320.5,0.0,0.015384615,0.0,0.0,Feb,1,1,2,3,Returning_Visitor,False,0
5809,10.0,275.3333333,1.0,6.0,19.0,719.8833333,0.0,0.018518519,0.0,0.0,Sep,2,2,5,5,Returning_Visitor,True,1
3609,0.0,0.0,0.0,0.0,14.0,180.5,0.085714286,0.092142857,0.0,0.0,May,3,2,1,13,Returning_Visitor,False,0
11833,4.0,105.75,2.0,152.5,129.0,4609.626389,0.001550388,0.016137507,0.0,0.0,Dec,2,2,6,2,Returning_Visitor,False,0
3787,0.0,0.0,0.0,0.0,7.0,123.5,0.0,0.057142857000000005,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,0
8343,4.0,70.25,1.0,139.5,58.0,3022.370406,0.0,0.009611111,0.0,0.0,Nov,1,1,2,2,New_Visitor,False,1
2225,0.0,0.0,2.0,56.0,9.0,379.0,0.0,0.03,0.0,0.0,May,2,2,2,4,New_Visitor,False,0
7436,1.0,36.3,0.0,0.0,1.0,0.0,0.053333333,0.093333333,0.0,0.0,Sep,3,2,3,6,Returning_Visitor,False,1
6143,1.0,58.4,0.0,0.0,18.0,1045.3,0.0,0.026315789,0.0,0.0,Sep,2,2,2,1,Returning_Visitor,False,0
1126,0.0,0.0,0.0,0.0,2.0,210.0,0.0,0.1,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,0
6834,3.0,57.5,2.0,66.13333333,95.0,2772.2783329999997,0.024722222000000002,0.030104167,0.0,0.0,Oct,3,2,1,1,Returning_Visitor,False,0
12242,6.0,243.75,0.0,0.0,8.0,171.25,0.038888888999999996,0.067222222,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,False,0
2441,8.0,181.16666669999998,3.0,52.0,29.0,996.0833332999998,0.002777778,0.035515872999999996,6.310740741,0.4,May,2,2,1,4,Returning_Visitor,False,0
1322,2.0,107.33333329999999,0.0,0.0,8.0,224.0,0.0,0.01,0.0,0.0,Mar,1,2,7,2,Returning_Visitor,True,0
1603,0.0,0.0,0.0,0.0,2.0,22.0,0.0,0.1,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,0
4210,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.05,0.0,0.0,May,3,2,1,3,New_Visitor,False,0
9604,0.0,0.0,2.0,485.83333330000005,89.0,3747.814286,0.013636364,0.030211039,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,1
10612,9.0,341.0,0.0,0.0,37.0,1538.9507939999999,0.005128205,0.014848485,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,0
4065,8.0,246.5,0.0,0.0,74.0,2326.666667,0.0,0.002597403,5.015272727,0.0,May,2,4,3,2,New_Visitor,False,0
7749,7.0,89.95,0.0,0.0,37.0,552.04,0.006976744,0.017829457,0.0,0.0,Aug,1,1,4,3,Returning_Visitor,False,0
11519,3.0,101.6428571,0.0,0.0,137.0,3978.6261670000004,0.001449275,0.004746377,81.75845837,0.0,Dec,2,10,3,1,Returning_Visitor,False,0
12171,1.0,11.5,1.0,94.0,98.0,6212.779517,0.024162985,0.033991575,0.0,0.0,Nov,3,2,4,10,Returning_Visitor,True,0
4794,0.0,0.0,0.0,0.0,28.0,160.0,0.0,0.014285714,0.0,0.6,May,2,2,2,2,Returning_Visitor,False,0
4071,0.0,0.0,0.0,0.0,4.0,39.0,0.0,0.05,0.0,0.0,May,2,2,8,3,Returning_Visitor,False,0
1507,0.0,0.0,0.0,0.0,14.0,198.5221501,0.001230769,0.06797235,0.0,0.0,Mar,1,1,9,1,Returning_Visitor,False,0
1559,0.0,0.0,0.0,0.0,21.0,849.8833332999999,0.012698413,0.032063492,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,0
9004,0.0,0.0,0.0,0.0,72.0,2494.8171,0.002777778,0.013842593,0.0,0.0,Nov,1,2,1,11,Returning_Visitor,False,0
9483,7.0,722.2083332999999,9.0,151.5,238.0,10340.36916,0.002419355,0.016345046000000002,3.851653215,0.0,Dec,2,2,4,1,Returning_Visitor,False,0
4991,0.0,0.0,0.0,0.0,3.0,71.0,0.1,0.1,0.0,0.0,May,3,2,6,13,Returning_Visitor,False,0
10041,0.0,0.0,0.0,0.0,12.0,466.125,0.0,0.022222222000000003,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,0
5259,0.0,0.0,0.0,0.0,39.0,3413.833333,0.005128205,0.028205128,0.0,0.4,May,4,1,9,3,Returning_Visitor,False,0
1836,0.0,0.0,0.0,0.0,18.0,550.5,0.0,0.031481481,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,True,0
1354,3.0,67.0,0.0,0.0,12.0,353.0,0.0,0.015384615,0.0,0.0,Mar,2,2,3,2,New_Visitor,False,0
9475,3.0,74.5,1.0,88.0,113.0,3770.0216979999996,0.008004925999999999,0.019004516000000003,14.85051676,0.0,Dec,3,2,1,1,Returning_Visitor,True,0
5354,0.0,0.0,0.0,0.0,18.0,328.32142860000005,0.0,0.004419192,0.0,0.2,May,3,2,3,6,Returning_Visitor,False,0
10868,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2,4,3,1,Returning_Visitor,False,0
6070,1.0,28.2,0.0,0.0,2.0,0.0,0.066666667,0.133333333,0.0,0.0,June,1,8,2,3,New_Visitor,True,0
4032,0.0,0.0,1.0,0.0,50.0,1115.459524,0.007843137,0.015686275,0.0,0.0,May,3,2,6,4,Returning_Visitor,True,0
10070,1.0,140.5,0.0,0.0,19.0,1475.166667,0.02037037,0.043333332999999995,16.9796231,0.0,Nov,3,2,2,10,Returning_Visitor,False,0
5902,14.0,603.9,2.0,52.4,46.0,1760.657143,0.01010929,0.0254213,2.006032937,0.0,Sep,1,1,6,4,Returning_Visitor,True,0
8708,0.0,0.0,0.0,0.0,30.0,1661.833333,0.027222222,0.071666667,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,0
7921,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,Jul,1,1,3,3,Returning_Visitor,False,0
2251,0.0,0.0,1.0,48.0,32.0,1808.3333329999998,0.05,0.075208333,12.484125,0.4,May,3,2,8,1,Returning_Visitor,False,1
1025,3.0,33.0,0.0,0.0,67.0,2502.816667,0.006060606,0.011147186000000002,0.0,0.0,Mar,4,1,1,10,Returning_Visitor,False,0
9605,1.0,8.0,2.0,61.5,31.0,1126.25,0.0,0.024242424,0.0,0.0,Nov,4,2,1,2,Returning_Visitor,False,0
6957,9.0,135.1,0.0,0.0,23.0,620.0333333,0.022222222000000003,0.030246914,0.0,0.0,Aug,2,5,5,1,Returning_Visitor,False,0
5883,4.0,438.8,0.0,0.0,4.0,599.0,0.0,0.011111111000000002,0.0,0.0,Aug,3,2,3,5,New_Visitor,True,0
9051,0.0,0.0,0.0,0.0,5.0,975.5,0.08,0.1,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,0
3397,2.0,59.5,1.0,20.0,96.0,5604.977381000001,0.004888889,0.016624762,5.3448988889999995,0.0,May,2,7,1,6,Returning_Visitor,False,1
313,0.0,0.0,1.0,24.0,27.0,1547.5,0.0037037040000000004,0.014814815,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,0
7810,1.0,4.0,0.0,0.0,26.0,242.10952379999998,0.0,0.004273504,0.0,0.0,June,4,1,2,1,Returning_Visitor,False,0
6053,10.0,700.6333333,0.0,0.0,29.0,4897.845238,0.0,0.015740741000000003,0.7001550059999999,0.0,Sep,3,2,1,5,Returning_Visitor,True,0
7565,0.0,0.0,0.0,0.0,22.0,848.8407143,0.0,0.00952381,0.0,0.0,June,2,4,3,2,Returning_Visitor,False,0
4707,3.0,61.66666667,0.0,0.0,40.0,2872.916667,0.0,0.011965812,22.20401709,0.0,May,2,4,3,6,Returning_Visitor,False,0
5042,3.0,112.0,0.0,0.0,4.0,111.66666670000001,0.0,0.028571429,0.0,0.0,May,3,2,4,5,Returning_Visitor,False,0
5522,0.0,0.0,0.0,0.0,3.0,74.6,0.0,0.066666667,0.0,0.0,Jul,3,2,3,4,Returning_Visitor,True,0
2970,1.0,4.5,3.0,61.0,145.0,5577.826456000001,0.002688695,0.01187122,2.353444628,1.0,May,3,2,3,11,Returning_Visitor,True,0
11973,0.0,0.0,0.0,0.0,38.0,3779.4444439999997,0.0,0.02814992,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,0
6134,0.0,0.0,0.0,0.0,16.0,129.5833333,0.075,0.0875,0.0,0.0,June,3,2,1,13,Returning_Visitor,True,0
3885,0.0,0.0,0.0,0.0,31.0,887.9166667000002,0.038709677000000005,0.069892473,0.0,0.6,May,1,1,1,15,Returning_Visitor,False,0
11843,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.1,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,True,0
9517,1.0,33.5,0.0,0.0,37.0,1702.9166670000002,0.0,0.009047619,0.0,0.0,Nov,2,4,3,2,New_Visitor,False,0
5206,0.0,0.0,0.0,0.0,47.0,1580.833333,0.0,0.0042553190000000005,3.6636170210000003,0.8,May,2,5,3,2,Returning_Visitor,False,1
9438,1.0,42.5,0.0,0.0,67.0,2413.754403,0.006153846,0.01030303,0.0,0.0,Dec,1,1,6,1,Returning_Visitor,False,0
11420,0.0,0.0,2.0,19.0,22.0,2267.833333,0.0,0.041666667000000004,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,0
10642,3.0,150.125,4.0,26.5,26.0,1332.6953460000002,0.026523297,0.04656682,5.473874968,0.0,Dec,3,2,3,2,Returning_Visitor,False,0
12230,6.0,580.3333332999999,0.0,0.0,43.0,1326.107143,0.018367347,0.018160173,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,1
8147,0.0,0.0,0.0,0.0,9.0,246.5,0.125925926,0.13888888900000002,0.0,0.0,Nov,1,1,3,1,Returning_Visitor,False,0
9638,0.0,0.0,0.0,0.0,64.0,1911.610665,0.0125,0.026739193999999997,0.0,0.0,Nov,1,2,2,10,Returning_Visitor,True,0
1840,3.0,18.75,0.0,0.0,7.0,68.75,0.0,0.025,0.0,0.0,Mar,2,2,5,2,New_Visitor,False,0
11194,3.0,72.5,2.0,523.75,8.0,178.75,0.023076923,0.069230769,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,0
6428,1.0,54.4,0.0,0.0,1.0,101.2727273,0.0,0.007042254,0.0,0.0,Sep,2,2,4,2,Returning_Visitor,False,0
3673,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.1,0.0,0.8,May,2,2,1,2,Returning_Visitor,False,0
7772,0.0,0.0,0.0,0.0,42.0,602.8833333,0.0,0.004365079,21.26632526,0.0,Sep,6,2,3,1,Returning_Visitor,False,0
10669,0.0,0.0,0.0,0.0,27.0,1433.71256,0.021937322000000002,0.062113617,0.0,0.0,Nov,2,4,3,2,Returning_Visitor,False,0
12299,3.0,9.0,0.0,0.0,17.0,372.25,0.0,0.016666667,0.0,0.0,Nov,4,1,3,1,Returning_Visitor,False,0
3320,1.0,32.0,0.0,0.0,9.0,455.0,0.0,0.022222222000000003,18.65333333,0.0,May,2,2,8,2,Returning_Visitor,True,1
2272,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,0
11574,10.0,720.5,2.0,88.725,220.0,10580.344790000001,0.004767742,0.022140924,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,0
4254,0.0,0.0,0.0,0.0,6.0,149.5,0.0,0.066666667,0.0,0.4,May,2,2,1,13,Returning_Visitor,False,0
8299,0.0,0.0,0.0,0.0,6.0,222.0,0.0,0.04,87.90296059999999,0.0,Dec,8,13,9,20,Other,False,1
847,0.0,0.0,0.0,0.0,7.0,182.0,0.028571429,0.071428571,0.0,0.0,Mar,3,2,1,13,Returning_Visitor,True,0
11205,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,8,13,9,20,Other,False,0
9999,4.0,142.5,0.0,0.0,56.0,1885.3374399999998,0.010714286000000002,0.038102106000000004,5.04016763,0.0,Nov,2,5,3,11,Returning_Visitor,False,1
6196,0.0,0.0,0.0,0.0,36.0,788.5,0.0,0.025,0.0,0.0,Nov,2,6,3,3,Returning_Visitor,False,0
6004,3.0,67.4,2.0,16.2,8.0,281.1,0.0,0.041666667000000004,15.82044157,0.0,Nov,3,2,1,20,Returning_Visitor,False,1
5066,2.0,15.0,0.0,0.0,26.0,601.7681818,0.0,0.0074074069999999995,0.0,0.8,May,2,4,1,2,New_Visitor,False,0
4597,0.0,0.0,0.0,0.0,18.0,824.8333332999999,0.0,0.023148147999999997,0.0,0.8,May,2,2,2,4,Returning_Visitor,False,0
1417,4.0,171.0,0.0,0.0,20.0,745.3333332999999,0.00952381,0.028571429,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,0
7211,3.0,90.6,0.0,0.0,6.0,166.0,0.0,0.025,0.0,0.0,Jul,2,2,8,6,New_Visitor,False,1
3848,1.0,6.0,0.0,0.0,24.0,302.9833333,0.018181818,0.022727273,0.0,0.6,May,3,2,1,3,Returning_Visitor,False,0
604,0.0,0.0,0.0,0.0,12.0,1484.0,0.0,0.016666667,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,0
6322,8.0,296.86,8.0,179.5,157.0,16093.30941,0.007903295,0.027247449,2.051882078,0.0,June,2,2,1,5,Returning_Visitor,True,0
2078,1.0,6.0,0.0,0.0,6.0,45.5,0.057142857000000005,0.11428571400000001,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,False,0
9869,1.0,576.0,0.0,0.0,13.0,587.75,0.030769231,0.061538462,0.0,0.0,Nov,1,1,4,1,Returning_Visitor,False,0
2311,2.0,353.0,0.0,0.0,24.0,2874.083333,0.025,0.025357143,0.0,0.0,May,2,2,3,6,Returning_Visitor,False,0
4343,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3,2,1,13,Returning_Visitor,False,0
